,age,capital-gain,capital-loss,education-num,education_type,employment_type,fnlwgt,hours-per-week,marital-status,native-country,race,relationship,sex
336,44.0,0.0,0.0,5.0,0.0,1.0,196234.0,55.0,1.0,0.0,0.0,0.0,0.0
337,56.0,0.0,0.0,6.0,0.0,1.0,197875.0,40.0,1.0,1.0,0.0,0.0,0.0
338,36.0,0.0,0.0,9.0,0.0,2.0,48063.0,80.0,0.0,1.0,0.0,2.0,1.0
339,48.0,0.0,0.0,13.0,0.0,1.0,253596.0,48.0,1.0,1.0,0.0,0.0,0.0
340,29.0,0.0,0.0,9.0,0.0,1.0,39257.0,40.0,0.0,1.0,0.0,2.0,1.0
341,33.0,1.0,0.0,13.0,0.0,1.0,56150.0,40.0,1.0,1.0,0.0,3.0,1.0
342,31.0,0.0,0.0,3.0,0.0,1.0,179415.0,40.0,0.0,0.0,0.0,2.0,1.0
344,66.0,1.0,0.0,9.0,0.0,1.0,275918.0,40.0,0.0,1.0,0.0,2.0,1.0
345,27.0,0.0,0.0,13.0,2.0,1.0,106562.0,50.0,1.0,1.0,0.0,3.0,0.0
346,39.0,1.0,0.0,9.0,-9.223372036854776e+18,1.0,198654.0,40.0,1.0,1.0,3.0,0.0,0.0
347,59.0,1.0,0.0,4.0,-9.223372036854776e+18,1.0,107318.0,50.0,0.0,1.0,0.0,2.0,1.0
348,26.0,0.0,0.0,9.0,0.0,1.0,181896.0,40.0,1.0,1.0,0.0,4.0,0.0
349,31.0,0.0,0.0,11.0,2.0,1.0,106014.0,40.0,1.0,1.0,0.0,0.0,1.0
351,23.0,0.0,0.0,9.0,0.0,1.0,197997.0,30.0,1.0,1.0,0.0,4.0,1.0
352,36.0,0.0,0.0,9.0,2.0,0.0,173542.0,40.0,1.0,1.0,0.0,0.0,0.0
353,34.0,0.0,0.0,10.0,1.0,1.0,207564.0,12.0,0.0,1.0,0.0,1.0,0.0
355,37.0,0.0,0.0,13.0,0.0,1.0,123361.0,50.0,0.0,1.0,3.0,2.0,1.0
356,33.0,0.0,0.0,13.0,1.0,1.0,90409.0,45.0,1.0,1.0,0.0,3.0,1.0
358,32.0,0.0,0.0,12.0,0.0,0.0,149573.0,40.0,1.0,1.0,3.0,3.0,1.0
359,35.0,0.0,0.0,13.0,1.0,1.0,249456.0,40.0,1.0,1.0,3.0,4.0,0.0
360,37.0,0.0,0.0,7.0,1.0,1.0,149898.0,40.0,0.0,1.0,0.0,2.0,1.0
361,44.0,0.0,0.0,10.0,0.0,1.0,292985.0,60.0,1.0,1.0,0.0,3.0,1.0
362,57.0,0.0,0.0,10.0,2.0,1.0,50223.0,25.0,1.0,1.0,0.0,5.0,1.0
363,29.0,0.0,0.0,10.0,2.0,0.0,400074.0,40.0,0.0,1.0,0.0,4.0,0.0
364,55.0,0.0,0.0,9.0,0.0,1.0,197399.0,50.0,0.0,1.0,0.0,2.0,1.0
366,43.0,0.0,0.0,10.0,0.0,1.0,52433.0,70.0,0.0,1.0,0.0,2.0,1.0
369,26.0,0.0,0.0,6.0,0.0,1.0,190873.0,40.0,1.0,0.0,0.0,0.0,0.0
370,23.0,0.0,0.0,10.0,0.0,1.0,278390.0,68.0,0.0,1.0,0.0,2.0,1.0
371,41.0,0.0,0.0,4.0,1.0,1.0,203217.0,40.0,1.0,0.0,0.0,3.0,1.0
372,24.0,0.0,0.0,9.0,0.0,1.0,279175.0,40.0,0.0,1.0,0.0,2.0,1.0
374,34.0,0.0,0.0,9.0,0.0,2.0,198813.0,45.0,1.0,1.0,0.0,4.0,1.0
375,40.0,0.0,0.0,9.0,0.0,1.0,187294.0,40.0,0.0,1.0,0.0,2.0,1.0
377,24.0,0.0,0.0,9.0,0.0,1.0,154835.0,40.0,1.0,0.0,2.0,4.0,0.0
379,23.0,0.0,0.0,9.0,0.0,1.0,100345.0,15.0,1.0,1.0,0.0,5.0,1.0
380,43.0,0.0,0.0,9.0,0.0,2.0,126320.0,40.0,0.0,1.0,3.0,2.0,1.0
381,26.0,0.0,0.0,13.0,0.0,1.0,142226.0,40.0,1.0,1.0,0.0,3.0,0.0
383,52.0,0.0,0.0,9.0,0.0,1.0,225339.0,35.0,1.0,1.0,3.0,0.0,0.0
384,29.0,0.0,0.0,7.0,0.0,1.0,211208.0,99.0,0.0,1.0,0.0,2.0,1.0
385,47.0,0.0,0.0,7.0,0.0,1.0,200808.0,35.0,0.0,0.0,0.0,2.0,1.0
386,49.0,0.0,0.0,9.0,0.0,1.0,220618.0,37.0,1.0,1.0,3.0,0.0,0.0
387,40.0,0.0,0.0,7.0,0.0,1.0,210493.0,40.0,1.0,1.0,0.0,0.0,0.0
390,50.0,0.0,0.0,13.0,0.0,1.0,138193.0,50.0,1.0,1.0,0.0,5.0,0.0
391,31.0,0.0,0.0,9.0,2.0,1.0,224234.0,40.0,1.0,1.0,3.0,4.0,1.0
392,48.0,0.0,0.0,14.0,0.0,0.0,188741.0,50.0,1.0,1.0,0.0,3.0,0.0
393,24.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,183772.0,40.0,1.0,1.0,0.0,0.0,0.0
395,37.0,0.0,0.0,9.0,0.0,1.0,79586.0,60.0,1.0,1.0,2.0,4.0,1.0
400,41.0,0.0,0.0,13.0,0.0,1.0,138868.0,40.0,1.0,1.0,0.0,3.0,0.0
401,26.0,0.0,0.0,12.0,0.0,1.0,185885.0,20.0,1.0,1.0,0.0,5.0,0.0
402,17.0,0.0,0.0,7.0,2.0,1.0,40299.0,25.0,1.0,1.0,0.0,4.0,0.0
404,43.0,0.0,0.0,9.0,1.0,1.0,51494.0,65.0,0.0,1.0,0.0,2.0,1.0
405,35.0,0.0,0.0,9.0,0.0,1.0,179481.0,55.0,1.0,1.0,0.0,4.0,1.0
406,38.0,0.0,0.0,13.0,0.0,1.0,365907.0,40.0,1.0,1.0,0.0,0.0,0.0
407,26.0,0.0,0.0,9.0,0.0,1.0,284343.0,40.0,1.0,1.0,0.0,3.0,1.0
408,28.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,204862.0,40.0,1.0,1.0,0.0,4.0,0.0
410,36.0,0.0,0.0,7.0,0.0,1.0,175130.0,40.0,1.0,1.0,0.0,0.0,0.0
412,19.0,1.0,0.0,9.0,0.0,1.0,164339.0,70.0,1.0,1.0,0.0,4.0,1.0
414,42.0,0.0,0.0,6.0,0.0,0.0,55457.0,40.0,0.0,0.0,0.0,2.0,1.0
415,50.0,0.0,0.0,6.0,0.0,1.0,280292.0,40.0,0.0,1.0,0.0,2.0,1.0
416,30.0,0.0,0.0,9.0,0.0,1.0,446894.0,30.0,0.0,1.0,0.0,2.0,1.0
417,37.0,0.0,0.0,10.0,1.0,0.0,67083.0,40.0,0.0,0.0,2.0,5.0,1.0
419,52.0,0.0,0.0,13.0,0.0,2.0,168539.0,40.0,1.0,1.0,0.0,3.0,1.0
421,33.0,0.0,0.0,9.0,1.0,1.0,150309.0,40.0,1.0,1.0,0.0,3.0,0.0
422,25.0,0.0,0.0,10.0,2.0,1.0,122999.0,40.0,1.0,1.0,0.0,5.0,1.0
423,24.0,0.0,0.0,13.0,0.0,1.0,302195.0,45.0,1.0,1.0,0.0,3.0,1.0
424,26.0,1.0,0.0,11.0,1.0,1.0,210982.0,40.0,1.0,1.0,3.0,0.0,0.0
425,39.0,0.0,0.0,9.0,0.0,1.0,177140.0,40.0,1.0,1.0,0.0,3.0,1.0
426,59.0,0.0,0.0,9.0,0.0,1.0,113838.0,40.0,1.0,1.0,0.0,3.0,0.0
427,29.0,0.0,0.0,10.0,0.0,1.0,97165.0,40.0,1.0,1.0,0.0,0.0,0.0
428,47.0,0.0,0.0,7.0,0.0,1.0,104301.0,45.0,1.0,1.0,0.0,4.0,0.0
430,64.0,0.0,0.0,9.0,-9.223372036854776e+18,2.0,115931.0,50.0,0.0,1.0,0.0,2.0,1.0
431,21.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,147280.0,20.0,1.0,1.0,4.0,4.0,1.0
432,32.0,0.0,0.0,10.0,2.0,1.0,185433.0,40.0,0.0,1.0,3.0,1.0,0.0
433,26.0,0.0,0.0,9.0,0.0,1.0,599057.0,37.0,1.0,1.0,3.0,3.0,0.0
438,45.0,0.0,0.0,9.0,0.0,2.0,196858.0,60.0,0.0,1.0,0.0,2.0,1.0
441,24.0,0.0,0.0,13.0,0.0,1.0,102258.0,40.0,0.0,1.0,0.0,2.0,1.0
442,25.0,0.0,0.0,13.0,0.0,1.0,196947.0,40.0,1.0,1.0,0.0,4.0,0.0
443,41.0,0.0,0.0,9.0,0.0,2.0,233150.0,60.0,0.0,1.0,0.0,2.0,1.0
444,18.0,0.0,0.0,10.0,1.0,1.0,42857.0,20.0,1.0,1.0,0.0,4.0,0.0
447,27.0,0.0,0.0,13.0,0.0,1.0,95108.0,40.0,1.0,1.0,0.0,3.0,1.0
448,23.0,0.0,0.0,13.0,0.0,1.0,161092.0,40.0,1.0,1.0,0.0,4.0,1.0
449,21.0,1.0,0.0,10.0,-9.223372036854776e+18,1.0,345253.0,40.0,1.0,1.0,4.0,3.0,1.0
450,37.0,0.0,0.0,9.0,0.0,0.0,111275.0,40.0,0.0,1.0,0.0,2.0,1.0
451,65.0,0.0,0.0,9.0,0.0,2.0,178878.0,48.0,0.0,1.0,0.0,2.0,1.0
453,45.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,155664.0,44.0,1.0,1.0,0.0,3.0,1.0
454,24.0,0.0,0.0,13.0,0.0,0.0,322658.0,40.0,1.0,1.0,0.0,3.0,0.0
455,24.0,0.0,0.0,10.0,0.0,1.0,208503.0,42.0,1.0,1.0,0.0,3.0,1.0
456,19.0,0.0,1.0,10.0,0.0,0.0,223326.0,35.0,1.0,1.0,0.0,4.0,1.0
458,24.0,0.0,0.0,9.0,0.0,1.0,124751.0,35.0,1.0,1.0,0.0,4.0,0.0
459,34.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,113364.0,40.0,0.0,0.0,0.0,2.0,1.0
460,50.0,0.0,0.0,9.0,0.0,0.0,196900.0,39.0,0.0,1.0,0.0,1.0,0.0
461,36.0,0.0,0.0,9.0,0.0,1.0,168170.0,40.0,0.0,0.0,0.0,2.0,1.0
463,44.0,0.0,0.0,4.0,0.0,2.0,98806.0,38.0,0.0,1.0,0.0,2.0,1.0
464,45.0,0.0,0.0,9.0,2.0,0.0,226452.0,40.0,0.0,1.0,0.0,2.0,1.0
465,32.0,0.0,0.0,7.0,0.0,0.0,479179.0,40.0,1.0,1.0,0.0,4.0,1.0
467,50.0,0.0,0.0,9.0,0.0,1.0,44728.0,40.0,0.0,1.0,0.0,2.0,1.0
468,32.0,0.0,0.0,11.0,0.0,1.0,33117.0,40.0,0.0,1.0,0.0,2.0,1.0
469,19.0,0.0,0.0,9.0,2.0,1.0,264876.0,40.0,1.0,1.0,0.0,4.0,1.0
472,28.0,0.0,0.0,9.0,0.0,1.0,193122.0,50.0,1.0,1.0,0.0,5.0,1.0
473,39.0,0.0,0.0,14.0,0.0,0.0,149347.0,40.0,1.0,0.0,0.0,3.0,1.0
474,21.0,1.0,0.0,10.0,0.0,1.0,129172.0,40.0,1.0,1.0,0.0,3.0,1.0
475,73.0,0.0,0.0,10.0,2.0,2.0,151255.0,75.0,1.0,1.0,0.0,3.0,0.0
476,39.0,1.0,0.0,4.0,1.0,1.0,98886.0,40.0,0.0,0.0,0.0,2.0,1.0
477,25.0,0.0,0.0,10.0,0.0,1.0,238673.0,40.0,1.0,1.0,0.0,3.0,1.0
478,31.0,0.0,0.0,10.0,1.0,1.0,137991.0,20.0,0.0,1.0,0.0,1.0,0.0
479,51.0,0.0,0.0,10.0,0.0,1.0,85942.0,32.0,1.0,1.0,0.0,3.0,0.0
481,31.0,0.0,0.0,13.0,0.0,1.0,174789.0,40.0,1.0,1.0,0.0,4.0,1.0
482,21.0,0.0,0.0,10.0,2.0,1.0,457162.0,17.0,1.0,1.0,3.0,4.0,1.0
484,73.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,88594.0,35.0,1.0,1.0,0.0,3.0,0.0
485,41.0,0.0,0.0,9.0,0.0,1.0,311101.0,40.0,1.0,1.0,0.0,3.0,1.0
486,20.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,273989.0,40.0,1.0,1.0,0.0,4.0,1.0
487,27.0,0.0,0.0,12.0,0.0,1.0,370242.0,30.0,1.0,1.0,0.0,3.0,1.0
488,24.0,0.0,0.0,13.0,2.0,1.0,194630.0,35.0,1.0,1.0,0.0,3.0,1.0
489,20.0,0.0,0.0,10.0,2.0,1.0,313817.0,40.0,0.0,1.0,0.0,2.0,1.0
490,39.0,0.0,0.0,11.0,0.0,1.0,195843.0,40.0,1.0,1.0,0.0,4.0,1.0
491,27.0,0.0,0.0,13.0,0.0,1.0,203160.0,28.0,1.0,1.0,0.0,3.0,1.0
492,33.0,0.0,0.0,7.0,0.0,1.0,175856.0,60.0,0.0,1.0,0.0,2.0,1.0
493,33.0,0.0,0.0,9.0,0.0,1.0,75435.0,40.0,0.0,1.0,1.0,2.0,1.0
494,36.0,0.0,0.0,5.0,2.0,0.0,291676.0,40.0,0.0,1.0,3.0,2.0,1.0
495,55.0,0.0,0.0,10.0,0.0,1.0,192869.0,36.0,0.0,1.0,0.0,2.0,1.0
496,19.0,0.0,0.0,10.0,0.0,1.0,124464.0,40.0,1.0,1.0,0.0,4.0,1.0
497,35.0,0.0,0.0,9.0,0.0,1.0,98776.0,60.0,1.0,1.0,0.0,3.0,1.0
498,34.0,0.0,0.0,3.0,0.0,1.0,107960.0,40.0,1.0,0.0,2.0,5.0,1.0
499,62.0,0.0,0.0,15.0,-9.223372036854776e+18,0.0,312286.0,35.0,1.0,1.0,0.0,3.0,0.0
500,33.0,0.0,0.0,10.0,0.0,2.0,48520.0,40.0,0.0,1.0,0.0,2.0,1.0
501,39.0,1.0,0.0,5.0,0.0,1.0,224541.0,55.0,0.0,0.0,0.0,2.0,1.0
503,41.0,0.0,0.0,13.0,0.0,1.0,309990.0,33.0,1.0,1.0,0.0,0.0,0.0
504,39.0,0.0,0.0,9.0,2.0,2.0,37019.0,60.0,0.0,1.0,0.0,2.0,1.0
506,18.0,0.0,0.0,9.0,0.0,1.0,170183.0,10.0,1.0,1.0,0.0,4.0,0.0
508,20.0,0.0,0.0,11.0,0.0,0.0,163205.0,36.0,1.0,1.0,0.0,4.0,0.0
509,35.0,0.0,0.0,9.0,0.0,2.0,455379.0,65.0,0.0,1.0,0.0,2.0,1.0
510,27.0,0.0,0.0,9.0,0.0,1.0,104423.0,40.0,1.0,1.0,0.0,4.0,1.0
511,66.0,0.0,0.0,6.0,-9.223372036854776e+18,1.0,104936.0,38.0,1.0,1.0,0.0,0.0,0.0
512,21.0,0.0,0.0,9.0,0.0,1.0,542610.0,40.0,1.0,1.0,3.0,5.0,1.0
513,20.0,0.0,0.0,10.0,0.0,1.0,208117.0,18.0,1.0,1.0,0.0,4.0,0.0
514,34.0,0.0,0.0,10.0,0.0,1.0,105141.0,40.0,1.0,1.0,0.0,4.0,1.0
517,31.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,213339.0,40.0,1.0,1.0,0.0,3.0,0.0
519,64.0,0.0,0.0,2.0,2.0,0.0,107732.0,45.0,0.0,0.0,4.0,2.0,1.0
520,32.0,0.0,0.0,13.0,2.0,1.0,312403.0,40.0,1.0,1.0,0.0,3.0,0.0
521,30.0,0.0,0.0,9.0,0.0,0.0,176992.0,50.0,0.0,1.0,0.0,2.0,1.0
522,36.0,0.0,0.0,13.0,0.0,2.0,84294.0,72.0,0.0,1.0,0.0,2.0,1.0
523,22.0,0.0,0.0,10.0,0.0,1.0,143062.0,12.0,1.0,1.0,0.0,4.0,1.0
524,53.0,0.0,0.0,10.0,0.0,0.0,139671.0,50.0,0.0,1.0,0.0,2.0,1.0
525,50.0,0.0,0.0,9.0,0.0,1.0,116814.0,40.0,1.0,1.0,1.0,3.0,0.0
526,36.0,0.0,0.0,13.0,2.0,1.0,37778.0,40.0,0.0,1.0,0.0,2.0,1.0
527,41.0,0.0,0.0,7.0,0.0,2.0,240900.0,40.0,0.0,1.0,0.0,2.0,1.0
528,55.0,0.0,0.0,13.0,0.0,1.0,202652.0,35.0,1.0,1.0,0.0,3.0,0.0
531,24.0,0.0,0.0,13.0,0.0,0.0,238384.0,37.0,1.0,1.0,0.0,4.0,0.0
532,60.0,0.0,0.0,10.0,0.0,1.0,209844.0,40.0,1.0,1.0,0.0,5.0,0.0
533,54.0,0.0,0.0,6.0,0.0,1.0,333301.0,40.0,0.0,1.0,3.0,2.0,1.0
534,27.0,0.0,0.0,9.0,0.0,2.0,214974.0,60.0,0.0,1.0,0.0,2.0,1.0
536,54.0,0.0,0.0,9.0,0.0,1.0,162238.0,45.0,1.0,1.0,0.0,3.0,1.0
539,18.0,0.0,0.0,7.0,-9.223372036854776e+18,1.0,78528.0,20.0,1.0,1.0,0.0,4.0,1.0
540,55.0,0.0,0.0,4.0,0.0,1.0,353881.0,50.0,0.0,1.0,0.0,2.0,1.0
542,37.0,0.0,0.0,13.0,0.0,1.0,178100.0,40.0,1.0,1.0,0.0,3.0,0.0
543,22.0,0.0,0.0,10.0,0.0,1.0,416165.0,40.0,1.0,1.0,0.0,4.0,0.0
548,21.0,0.0,0.0,11.0,0.0,1.0,196816.0,50.0,0.0,1.0,0.0,5.0,1.0
549,37.0,0.0,0.0,9.0,0.0,2.0,191342.0,60.0,0.0,0.0,2.0,2.0,1.0
550,18.0,0.0,0.0,7.0,0.0,1.0,170194.0,25.0,1.0,1.0,0.0,4.0,1.0
551,26.0,0.0,0.0,6.0,0.0,1.0,113587.0,35.0,1.0,1.0,0.0,4.0,1.0
553,51.0,1.0,0.0,10.0,0.0,1.0,217480.0,40.0,1.0,1.0,3.0,3.0,1.0
555,32.0,0.0,0.0,13.0,1.0,0.0,33945.0,40.0,0.0,1.0,0.0,2.0,1.0
556,39.0,0.0,0.0,13.0,0.0,2.0,199753.0,60.0,0.0,1.0,0.0,2.0,1.0
559,21.0,0.0,0.0,10.0,1.0,1.0,151158.0,25.0,1.0,1.0,0.0,3.0,0.0
560,43.0,0.0,0.0,9.0,2.0,1.0,125577.0,40.0,1.0,1.0,3.0,0.0,0.0
561,32.0,0.0,0.0,10.0,2.0,1.0,242323.0,40.0,1.0,1.0,0.0,4.0,0.0
562,31.0,0.0,0.0,14.0,0.0,0.0,195181.0,35.0,0.0,1.0,0.0,2.0,1.0
564,26.0,0.0,0.0,10.0,2.0,1.0,341672.0,60.0,1.0,0.0,2.0,5.0,1.0
565,35.0,0.0,0.0,9.0,0.0,1.0,116369.0,40.0,1.0,1.0,0.0,3.0,1.0
566,73.0,0.0,0.0,3.0,0.0,1.0,113446.0,54.0,0.0,1.0,0.0,2.0,1.0
567,25.0,0.0,0.0,13.0,1.0,2.0,121285.0,40.0,1.0,1.0,0.0,3.0,0.0
569,32.0,0.0,0.0,9.0,0.0,1.0,182274.0,37.0,1.0,1.0,0.0,4.0,0.0
570,28.0,0.0,0.0,13.0,0.0,1.0,103548.0,40.0,0.0,1.0,0.0,2.0,1.0
571,41.0,0.0,0.0,14.0,0.0,2.0,38434.0,30.0,1.0,1.0,0.0,3.0,0.0
572,53.0,0.0,0.0,9.0,1.0,2.0,317313.0,48.0,0.0,1.0,0.0,2.0,1.0
573,49.0,0.0,0.0,9.0,0.0,1.0,177543.0,35.0,1.0,1.0,0.0,0.0,0.0
576,28.0,0.0,0.0,11.0,-9.223372036854776e+18,2.0,147951.0,80.0,0.0,1.0,0.0,2.0,1.0
580,23.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,325179.0,40.0,0.0,1.0,0.0,2.0,1.0
582,23.0,1.0,0.0,13.0,0.0,1.0,152328.0,50.0,1.0,1.0,0.0,4.0,1.0
583,33.0,0.0,0.0,10.0,0.0,1.0,479600.0,40.0,1.0,1.0,3.0,0.0,0.0
584,44.0,0.0,0.0,9.0,2.0,1.0,180599.0,40.0,1.0,1.0,0.0,4.0,1.0
585,21.0,1.0,0.0,10.0,0.0,1.0,448026.0,30.0,1.0,1.0,0.0,4.0,1.0
586,36.0,0.0,0.0,7.0,0.0,1.0,300333.0,40.0,0.0,0.0,0.0,2.0,1.0
588,23.0,0.0,0.0,9.0,1.0,1.0,202084.0,40.0,1.0,1.0,3.0,0.0,0.0
589,26.0,0.0,0.0,9.0,2.0,1.0,29515.0,40.0,1.0,1.0,0.0,4.0,1.0
590,32.0,0.0,0.0,3.0,-9.223372036854776e+18,1.0,247328.0,40.0,1.0,0.0,0.0,3.0,1.0
592,50.0,1.0,0.0,9.0,1.0,0.0,105788.0,35.0,1.0,1.0,3.0,0.0,0.0
593,18.0,0.0,0.0,10.0,2.0,2.0,352640.0,20.0,1.0,1.0,0.0,4.0,0.0
595,59.0,0.0,0.0,9.0,0.0,1.0,128829.0,40.0,1.0,1.0,0.0,3.0,0.0
596,38.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,93140.0,28.0,1.0,1.0,3.0,0.0,0.0
597,50.0,0.0,0.0,10.0,0.0,2.0,155965.0,55.0,0.0,1.0,0.0,2.0,1.0
599,22.0,0.0,0.0,10.0,2.0,1.0,158522.0,35.0,1.0,1.0,2.0,4.0,1.0
600,54.0,0.0,0.0,9.0,2.0,1.0,174806.0,40.0,0.0,1.0,0.0,1.0,0.0
601,37.0,0.0,0.0,9.0,0.0,1.0,32207.0,40.0,1.0,1.0,0.0,3.0,1.0
602,31.0,0.0,0.0,13.0,1.0,1.0,43607.0,60.0,1.0,1.0,0.0,0.0,1.0
603,67.0,0.0,0.0,13.0,1.0,0.0,168224.0,40.0,0.0,1.0,0.0,2.0,1.0
605,21.0,0.0,0.0,10.0,0.0,1.0,311376.0,40.0,1.0,1.0,0.0,5.0,0.0
606,30.0,0.0,0.0,9.0,0.0,1.0,101562.0,40.0,1.0,1.0,0.0,3.0,0.0
607,32.0,0.0,0.0,10.0,0.0,0.0,267859.0,50.0,0.0,0.0,0.0,2.0,1.0
608,36.0,0.0,0.0,11.0,0.0,1.0,86143.0,40.0,1.0,1.0,2.0,4.0,1.0
609,33.0,0.0,0.0,13.0,1.0,0.0,217304.0,40.0,1.0,1.0,3.0,3.0,1.0
613,26.0,0.0,0.0,10.0,2.0,1.0,247425.0,40.0,1.0,0.0,3.0,3.0,1.0
614,51.0,0.0,0.0,4.0,2.0,1.0,128338.0,40.0,0.0,1.0,0.0,2.0,1.0
615,39.0,0.0,0.0,9.0,0.0,1.0,189344.0,40.0,0.0,0.0,0.0,2.0,1.0
616,18.0,0.0,0.0,9.0,0.0,1.0,366154.0,30.0,1.0,1.0,0.0,3.0,1.0
617,52.0,0.0,1.0,8.0,0.0,1.0,163051.0,40.0,0.0,1.0,0.0,2.0,1.0
618,31.0,0.0,0.0,10.0,2.0,1.0,437200.0,40.0,0.0,0.0,0.0,2.0,1.0
620,38.0,0.0,0.0,10.0,2.0,1.0,182570.0,38.0,0.0,1.0,0.0,2.0,1.0
621,21.0,0.0,0.0,12.0,1.0,1.0,200318.0,35.0,1.0,1.0,0.0,3.0,0.0
622,33.0,0.0,0.0,9.0,1.0,1.0,48520.0,40.0,1.0,1.0,0.0,3.0,1.0
623,39.0,0.0,0.0,10.0,0.0,1.0,130007.0,40.0,1.0,1.0,0.0,0.0,1.0
624,31.0,0.0,0.0,9.0,1.0,1.0,166248.0,40.0,0.0,1.0,0.0,2.0,1.0
628,49.0,0.0,0.0,9.0,0.0,2.0,39140.0,60.0,0.0,1.0,0.0,2.0,1.0
629,41.0,0.0,0.0,9.0,2.0,1.0,266439.0,40.0,0.0,1.0,0.0,2.0,1.0
630,55.0,0.0,0.0,10.0,0.0,2.0,126840.0,40.0,1.0,1.0,0.0,3.0,1.0
631,52.0,0.0,0.0,10.0,1.0,1.0,166419.0,37.0,1.0,1.0,3.0,3.0,0.0
632,42.0,0.0,0.0,13.0,0.0,1.0,287129.0,40.0,1.0,1.0,3.0,3.0,1.0
633,24.0,0.0,0.0,10.0,2.0,1.0,206827.0,30.0,1.0,1.0,0.0,4.0,0.0
634,42.0,0.0,0.0,9.0,0.0,1.0,173888.0,52.0,1.0,1.0,0.0,3.0,1.0
636,35.0,0.0,0.0,9.0,2.0,1.0,337239.0,40.0,0.0,0.0,0.0,2.0,1.0
638,54.0,0.0,0.0,14.0,0.0,0.0,201127.0,42.0,1.0,1.0,0.0,3.0,1.0
639,24.0,0.0,0.0,3.0,0.0,1.0,403107.0,40.0,1.0,0.0,0.0,5.0,1.0
644,32.0,0.0,0.0,9.0,0.0,1.0,394708.0,40.0,1.0,1.0,3.0,0.0,1.0
645,22.0,1.0,0.0,9.0,0.0,1.0,119474.0,25.0,1.0,1.0,0.0,4.0,0.0
646,20.0,0.0,0.0,9.0,0.0,1.0,419984.0,25.0,1.0,1.0,0.0,0.0,0.0
649,26.0,0.0,0.0,9.0,2.0,0.0,197897.0,20.0,1.0,0.0,3.0,4.0,0.0
650,33.0,0.0,0.0,7.0,0.0,1.0,286675.0,40.0,0.0,1.0,0.0,2.0,1.0
651,19.0,0.0,0.0,6.0,0.0,1.0,191986.0,40.0,1.0,1.0,0.0,0.0,0.0
652,50.0,1.0,0.0,9.0,0.0,2.0,90525.0,20.0,0.0,1.0,0.0,1.0,0.0
653,32.0,0.0,0.0,9.0,0.0,1.0,56150.0,40.0,0.0,1.0,0.0,2.0,1.0
655,18.0,0.0,0.0,10.0,0.0,1.0,90860.0,20.0,1.0,1.0,2.0,4.0,0.0
658,46.0,0.0,0.0,9.0,1.0,1.0,196707.0,55.0,1.0,1.0,0.0,3.0,1.0
659,37.0,0.0,0.0,9.0,0.0,1.0,29430.0,45.0,1.0,1.0,0.0,0.0,1.0
661,63.0,0.0,0.0,5.0,0.0,1.0,281025.0,32.0,0.0,1.0,0.0,2.0,1.0
662,53.0,0.0,0.0,9.0,0.0,1.0,258832.0,10.0,1.0,0.0,2.0,5.0,1.0
663,24.0,0.0,0.0,9.0,0.0,1.0,131220.0,40.0,1.0,1.0,3.0,4.0,0.0
666,47.0,0.0,0.0,9.0,0.0,1.0,265097.0,40.0,0.0,1.0,0.0,2.0,1.0
667,41.0,0.0,0.0,9.0,0.0,1.0,185057.0,40.0,1.0,1.0,0.0,0.0,0.0
668,27.0,1.0,0.0,9.0,-9.223372036854776e+18,1.0,169557.0,40.0,1.0,1.0,0.0,3.0,1.0
669,35.0,0.0,0.0,9.0,1.0,2.0,333636.0,75.0,0.0,1.0,3.0,2.0,1.0
670,19.0,0.0,0.0,10.0,0.0,1.0,181652.0,24.0,1.0,1.0,0.0,4.0,0.0
671,47.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,34307.0,35.0,1.0,1.0,0.0,3.0,0.0
672,25.0,0.0,1.0,13.0,1.0,0.0,198813.0,40.0,1.0,1.0,3.0,0.0,0.0
674,28.0,0.0,0.0,6.0,0.0,1.0,226089.0,40.0,1.0,1.0,0.0,0.0,0.0
675,17.0,0.0,0.0,6.0,0.0,1.0,190941.0,20.0,1.0,1.0,0.0,4.0,0.0
676,21.0,1.0,0.0,10.0,0.0,1.0,160261.0,50.0,1.0,0.0,2.0,4.0,1.0
677,31.0,0.0,0.0,9.0,0.0,1.0,208458.0,40.0,1.0,0.0,4.0,0.0,0.0
678,49.0,0.0,0.0,9.0,0.0,1.0,112761.0,40.0,1.0,1.0,0.0,3.0,0.0
680,60.0,0.0,0.0,16.0,0.0,2.0,121076.0,20.0,1.0,1.0,0.0,3.0,1.0
681,33.0,0.0,0.0,8.0,0.0,2.0,182556.0,40.0,1.0,1.0,0.0,3.0,1.0
683,42.0,0.0,0.0,10.0,0.0,1.0,55395.0,52.0,0.0,1.0,0.0,2.0,1.0
